"analysisDate","qaReferenceID","internalLabID","runID","nitrogenPercent","carbonPercent","CNratio","d15N","d13C","analyticalRepNumber","cnPercentQF","cnIsotopeQF","percentAccuracyQF","isotopeAccuracyQF","remarks","testMethod","instrument","analyzedBy","reviewedBy"
"20251102","Spinach",NA,"25-170",5.71224728420236,40.6966384606293,7.12445320306403,-0.419992211552203,-27.1809670062662,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20251102","Spinach",NA,"25-170",6.11445263274252,40.5887278514684,6.63816212004297,-0.54215382359889,-27.0493821134746,2,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20251102","Spinach",NA,"25-170",6.30886363121836,40.5407533868196,6.42599931724795,-0.540827857256359,-27.1759060488512,3,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20251102","Spinach",NA,"25-170",6.27448121120712,40.505031679809,6.45551884153565,-0.482827786335318,-27.4421124088836,4,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20251102","Spinach",NA,"25-170",6.20184390757807,40.6245291950594,6.55039530185854,-0.38941935700017,-27.2578935589752,5,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20251102","Spinach",NA,"25-170",6.22235972481205,40.4646025646104,6.50309598836841,-0.509228206188584,-27.3095153246089,6,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20251102","Spinach",NA,"25-170",5.81720443218502,40.690918562533,6.99492669320699,-0.440860208108592,-27.0473577305085,7,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20251112","Spinach",NA,"25-170.2-24-442",5.74506299951744,40.5892337811738,7.06506330471626,-0.283222193642348,-27.3086835378353,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20251112","Spinach",NA,"25-170.2-24-442",5.89987413828381,40.7175756942727,6.90143124072082,-0.321204081038841,-27.3072034585313,2,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20251112","Spinach",NA,"25-170.2-24-442",5.87853838183702,40.5736996066382,6.90200471123897,-0.218836345066686,-27.1277330631969,3,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20251112","Spinach",NA,"25-170.2-24-442",5.98941641384899,40.5493578442851,6.77016841749809,-0.261177775154794,-27.4019552473001,4,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20251112","Spinach",NA,"25-170.2-24-442",6.11566054808788,40.3804965725683,6.60280214296617,-0.311390786567926,-27.5058858990965,5,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20251113","Spinach",NA,"25-170.2-24-442",6.1968616748068,40.4665803219972,6.53017324664728,-0.249504890016378,-27.199139120979,6,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20251113","Spinach",NA,"25-170.2-24-442",5.72258475309545,40.3624373607998,7.05318297627082,-0.274310498084242,-27.1517144546253,7,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
